timestamp,GSR,PPG
6954.816464709,2462.8212890625,1202.19775390625
6954.849068961,2460.131103515625,1202.19775390625
6954.856741827,2462.8212890625,1202.930419921875
6954.917945222,2460.131103515625,1202.930419921875
6954.919142464,2462.8212890625,1203.6629638671875
6954.920187222,2460.131103515625,1202.930419921875
6954.952714457,2462.8212890625,1202.930419921875
6954.953968972,2462.8212890625,1202.930419921875
6954.98652302,2460.131103515625,1202.930419921875
6954.991744713,2462.8212890625,1203.6629638671875
6955.0240546,2462.8212890625,1202.930419921875
6955.075407508,2462.8212890625,1202.930419921875
6955.076658723,2462.8212890625,1202.930419921875
6955.077792678,2462.8212890625,1202.930419921875
6955.110489857,2462.8212890625,1202.19775390625
6955.111656623,2462.8212890625,1202.19775390625
6955.144116573,2462.8212890625,1202.930419921875
6955.176681945,2462.8212890625,1202.930419921875
6955.177647624,2462.8212890625,1202.19775390625
6955.21652817,2462.8212890625,1202.19775390625
6955.217654735,2462.8212890625,1202.930419921875
6955.250681922,2465.517333984375,1202.930419921875
6955.251965074,2468.21923828125,1199.2674560546875
6955.284271094,2465.517333984375,1199.2674560546875
6955.291804387,2465.517333984375,1197.80224609375
6955.324015861,2465.517333984375,1197.069580078125
6955.35649797,2465.517333984375,1196.3370361328125
6955.357674851,2468.21923828125,1195.6043701171875
6955.390636284,2465.517333984375,1197.80224609375
6955.391521648,2468.21923828125,1196.3370361328125
6955.42431688,2468.21923828125,1198.5347900390625
6955.429005484,2468.21923828125,1199.2674560546875
6955.461545223,2468.21923828125,1199.2674560546875
6955.519061011,2468.21923828125,1199.2674560546875
6955.520774189,2468.21923828125,1199.2674560546875
6955.521513447,2468.21923828125,1199.2674560546875
6955.553987005,2465.517333984375,1199.2674560546875
6955.555356605,2468.21923828125,1197.80224609375
6955.587752442,2465.517333984375,1198.5347900390625
6955.588930277,2468.21923828125,1197.069580078125
6955.621738795,2468.21923828125,1198.5347900390625
6955.654024937,2468.21923828125,1198.5347900390625
6955.655308771,2470.927001953125,1199.2674560546875
6955.68817166,2470.927001953125,1195.6043701171875
6955.715638983,2468.21923828125,1194.871826171875
6955.7165022,2470.927001953125,1197.069580078125
6955.749045402,2468.21923828125,1194.871826171875
6955.750277936,2470.927001953125,1197.80224609375
6955.814423136,2470.927001953125,1195.6043701171875
6955.81526887,2470.927001953125,1194.13916015625
6955.816581746,2468.21923828125,1194.13916015625
6955.849222825,2470.927001953125,1197.069580078125
6955.850318518,2468.21923828125,1194.871826171875
6955.883075426,2470.927001953125,1197.069580078125
6955.88812427,2470.927001953125,1195.6043701171875
6955.920454326,2470.927001953125,1194.13916015625
6955.953042853,2470.927001953125,1193.4066162109375
6955.954083528,2470.927001953125,1194.13916015625
6955.986578294,2470.927001953125,1193.4066162109375
6955.991530805,2470.927001953125,1193.4066162109375
6956.024157249,2473.640869140625,1193.4066162109375
6956.025336983,2473.640869140625,1192.6739501953125
6956.058051677,2470.927001953125,1192.6739501953125
6956.116630778,2470.927001953125,1192.6739501953125
6956.117882406,2473.640869140625,1192.6739501953125
6956.119023325,2473.640869140625,1191.94140625
6956.15162468,2470.927001953125,1191.94140625
6956.152745399,2473.640869140625,1192.6739501953125
6956.185444897,2473.640869140625,1191.94140625
6956.186459528,2473.640869140625,1191.94140625
6956.244092873,2473.640869140625,1191.208740234375
6956.245308901,2470.927001953125,1191.94140625
6956.252762806,2476.360595703125,1192.6739501953125
6956.285348606,2476.360595703125,1189.010986328125
6956.29315616,2476.360595703125,1186.813232421875
6956.32559429,2476.360595703125,1186.08056640625
6956.355672207,2476.360595703125,1185.3480224609375
6956.357005403,2476.360595703125,1185.3480224609375
6956.415637372,2476.360595703125,1185.3480224609375
6956.416658003,2473.640869140625,1185.3480224609375
